1720479557.423055, start program
1720479569.271714, after load data
1720479575.046592, Start training
1720479583.224738, Epoch 1.0 ended. Steps: 12
1720479584.727334, Evaluate
1720479587.443944, Epoch 1.0. Saved. Steps: 12
1720479594.938303, Epoch 2.0 ended. Steps: 24
1720479596.258698, Evaluate
1720479598.957825, Epoch 2.0. Saved. Steps: 24
1720479606.434339, Epoch 3.0 ended. Steps: 36
1720479608.089321, Evaluate
1720479610.771993, Epoch 3.0. Saved. Steps: 36
1720479618.187697, Epoch 4.0 ended. Steps: 48
1720479619.661916, Evaluate
1720479622.320198, Epoch 4.0. Saved. Steps: 48
1720479629.746301, Epoch 5.0 ended. Steps: 60
1720479631.086213, Evaluate
1720479633.735330, Epoch 5.0. Saved. Steps: 60
1720479633.736542, End training
1720479635.045577, Evaluate
1720479635.045901, Exit
