1720357671.585369, start program
1720357683.437372, after load data
1720357687.350304, Start training
1720357695.555541, Epoch 1.0 ended. Steps: 12
1720357697.065817, Evaluate
1720357698.847327, Epoch 1.0. Saved. Steps: 12
1720357706.391052, Epoch 2.0 ended. Steps: 24
1720357707.697605, Evaluate
1720357709.411982, Epoch 2.0. Saved. Steps: 24
1720357717.062834, Epoch 3.0 ended. Steps: 36
1720357718.515661, Evaluate
1720357720.311582, Epoch 3.0. Saved. Steps: 36
1720357728.183764, Epoch 4.0 ended. Steps: 48
1720357729.678679, Evaluate
1720357731.393607, Epoch 4.0. Saved. Steps: 48
1720357738.942306, Epoch 5.0 ended. Steps: 60
1720357740.483885, Evaluate
1720357742.211960, Epoch 5.0. Saved. Steps: 60
1720357742.212824, End training
1720357743.332040, Evaluate
