1720352425.525920, start program
1720352438.157589, after load data
1720352441.790640, Start training
1720352449.755082, Epoch 1.0 ended. Steps: 12
1720352450.988050, Evaluate
1720352452.651868, Epoch 1.0. Saved. Steps: 12
1720352460.038810, Epoch 2.0 ended. Steps: 24
1720352461.712574, Evaluate
1720352463.420872, Epoch 2.0. Saved. Steps: 24
1720352470.840690, Epoch 3.0 ended. Steps: 36
1720352472.270204, Evaluate
1720352473.929431, Epoch 3.0. Saved. Steps: 36
1720352481.372506, Epoch 4.0 ended. Steps: 48
1720352482.615770, Evaluate
1720352484.330599, Epoch 4.0. Saved. Steps: 48
1720352491.754647, Epoch 5.0 ended. Steps: 60
1720352493.063954, Evaluate
1720352494.780785, Epoch 5.0. Saved. Steps: 60
1720352494.781658, End training
1720352496.218209, Evaluate
