1716814140.706436, start program
1716814147.182582, after load data
1716814148.723028, Start training
1716814156.535711, Epoch 2.0 ended. Steps: 24
1716814157.713204, Evaluate
1716814159.344481, Epoch 2.0. Saved. Steps: 24
1716814166.757813, Epoch 3.0 ended. Steps: 36
1716814168.418143, Evaluate
1716814170.055851, Epoch 3.0. Saved. Steps: 36
1716814177.451909, Epoch 4.0 ended. Steps: 48
1716814178.886576, Evaluate
1716814180.527909, Epoch 4.0. Saved. Steps: 48
1716814187.953742, Epoch 5.0 ended. Steps: 60
1716814189.663680, Evaluate
1716814191.309883, Epoch 5.0. Saved. Steps: 60
1716814191.310741, End training
1716814192.480083, Evaluate
