1720353389.449630, start program
1720353402.158605, after load data
1720353405.836941, Start training
1720353413.738326, Epoch 1.0 ended. Steps: 12
1720353415.110612, Evaluate
1720353416.773923, Epoch 1.0. Saved. Steps: 12
1720353424.222668, Epoch 2.0 ended. Steps: 24
1720353425.655287, Evaluate
1720353427.349743, Epoch 2.0. Saved. Steps: 24
1720353434.764294, Epoch 3.0 ended. Steps: 36
1720353436.233351, Evaluate
1720353437.897425, Epoch 3.0. Saved. Steps: 36
1720353445.308861, Epoch 4.0 ended. Steps: 48
1720353446.511832, Evaluate
1720353448.222245, Epoch 4.0. Saved. Steps: 48
1720353455.671909, Epoch 5.0 ended. Steps: 60
1720353457.335622, Evaluate
1720353459.008662, Epoch 5.0. Saved. Steps: 60
1720353459.009506, End training
1720353460.339330, Evaluate
