1720350517.217268, start program
1720350530.120610, after load data
1720350534.733972, Start training
1720350543.103902, Epoch 1.0 ended. Steps: 12
1720350544.607620, Evaluate
1720350546.281923, Epoch 1.0. Saved. Steps: 12
1720350553.698337, Epoch 2.0 ended. Steps: 24
1720350555.141596, Evaluate
1720350556.886679, Epoch 2.0. Saved. Steps: 24
1720350620.131922, start program
1720350631.908852, after load data
1720350635.478329, Start training
1720350643.395624, Epoch 1.0 ended. Steps: 12
1720350645.080753, Evaluate
1720350646.738661, Epoch 1.0. Saved. Steps: 12
1720350654.104793, Epoch 2.0 ended. Steps: 24
1720350655.791116, Evaluate
1720350657.541270, Epoch 2.0. Saved. Steps: 24
1720350664.921031, Epoch 3.0 ended. Steps: 36
1720350666.228026, Evaluate
1720350667.905663, Epoch 3.0. Saved. Steps: 36
1720350675.307036, Epoch 4.0 ended. Steps: 48
1720350677.005370, Evaluate
1720350678.736590, Epoch 4.0. Saved. Steps: 48
1720350686.137865, Epoch 5.0 ended. Steps: 60
1720350687.894011, Evaluate
1720350689.577223, Epoch 5.0. Saved. Steps: 60
1720350689.578140, End training
1720350690.924724, Evaluate
