1720456558.451272, start program
1720456566.018478, after load data
1720456568.085623, Start training
1720456576.238118, Epoch 2.0 ended. Steps: 24
1720456578.000730, Evaluate
1720456580.572794, Epoch 2.0. Saved. Steps: 24
1720456588.067451, Epoch 3.0 ended. Steps: 36
1720456589.776195, Evaluate
1720456592.370984, Epoch 3.0. Saved. Steps: 36
1720456599.819232, Epoch 4.0 ended. Steps: 48
1720456601.426117, Evaluate
1720456604.064977, Epoch 4.0. Saved. Steps: 48
1720456611.561644, Epoch 5.0 ended. Steps: 60
1720456613.087917, Evaluate
1720456615.832198, Epoch 5.0. Saved. Steps: 60
1720456615.833462, End training
1720456617.177360, Evaluate
