1720911736.584898, start program
1720911748.372177, after load data
1720911754.094537, Start training
1720911762.295184, Epoch 1.0 ended. Steps: 12
1720911763.776786, Evaluate
1720911766.503844, Epoch 1.0. Saved. Steps: 12
1720911773.932449, Epoch 2.0 ended. Steps: 24
1720911775.268790, Evaluate
1720911777.967556, Epoch 2.0. Saved. Steps: 24
1720911785.412128, Epoch 3.0 ended. Steps: 36
1720911786.770963, Evaluate
1720911789.452241, Epoch 3.0. Saved. Steps: 36
1720911796.938267, Epoch 4.0 ended. Steps: 48
1720911798.463418, Evaluate
1720911801.103171, Epoch 4.0. Saved. Steps: 48
1720911808.568104, Epoch 5.0 ended. Steps: 60
1720911809.989152, Evaluate
1720911812.653223, Epoch 5.0. Saved. Steps: 60
1720911812.654420, End training
1720911814.132638, Evaluate
1720911814.132980, Exit
