1720455972.381837, start program
1720455985.037124, after load data
1720455990.853950, Start training
1720455999.203586, Epoch 1.0 ended. Steps: 12
1720456000.705306, Evaluate
1720456003.395700, Epoch 1.0. Saved. Steps: 12
1720456010.875087, Epoch 2.0 ended. Steps: 24
1720456012.552323, Evaluate
1720456015.265348, Epoch 2.0. Saved. Steps: 24
1720456022.819044, Epoch 3.0 ended. Steps: 36
1720456024.334955, Evaluate
1720456027.017420, Epoch 3.0. Saved. Steps: 36
1720456034.531567, Epoch 4.0 ended. Steps: 48
1720456036.015241, Evaluate
1720456038.712811, Epoch 4.0. Saved. Steps: 48
1720456046.192989, Epoch 5.0 ended. Steps: 60
1720456047.880238, Evaluate
1720456050.771565, Epoch 5.0. Saved. Steps: 60
1720456050.772918, End training
1720456052.292474, Evaluate
