1716814258.676778, start program
1716814265.532446, after load data
1716814267.326643, Start training
1716814275.102230, Epoch 2.0 ended. Steps: 24
1716814276.784475, Evaluate
1716814278.425972, Epoch 2.0. Saved. Steps: 24
1716814285.807717, Epoch 3.0 ended. Steps: 36
1716814287.007574, Evaluate
1716814288.644687, Epoch 3.0. Saved. Steps: 36
1716814296.035344, Epoch 4.0 ended. Steps: 48
1716814297.246053, Evaluate
1716814298.869487, Epoch 4.0. Saved. Steps: 48
1716814306.253610, Epoch 5.0 ended. Steps: 60
1716814307.472225, Evaluate
1716814309.211054, Epoch 5.0. Saved. Steps: 60
1716814309.211896, End training
1716814310.410457, Evaluate
