1720351028.800692, start program
1720351040.798434, after load data
1720351044.546744, Start training
1720351052.490631, Epoch 1.0 ended. Steps: 12
1720351053.938213, Evaluate
1720351055.590809, Epoch 1.0. Saved. Steps: 12
1720351062.954081, Epoch 2.0 ended. Steps: 24
1720351064.450139, Evaluate
1720351066.141930, Epoch 2.0. Saved. Steps: 24
1720351073.529355, Epoch 3.0 ended. Steps: 36
1720351074.803611, Evaluate
1720351076.452188, Epoch 3.0. Saved. Steps: 36
1720351083.861207, Epoch 4.0 ended. Steps: 48
1720351085.564853, Evaluate
1720351087.277528, Epoch 4.0. Saved. Steps: 48
1720351094.747429, Epoch 5.0 ended. Steps: 60
1720351096.283479, Evaluate
1720351097.964381, Epoch 5.0. Saved. Steps: 60
1720351097.965221, End training
1720351099.372860, Evaluate
