1716812572.072438, start program
1716812584.713786, after load data
1716812588.386598, Start training
1716812596.345854, Epoch 1.0 ended. Steps: 12
1716812597.573604, Evaluate
1716812599.276095, Epoch 1.0. Saved. Steps: 12
1716812606.676595, Epoch 2.0 ended. Steps: 24
1716812608.407975, Evaluate
1716812610.118138, Epoch 2.0. Saved. Steps: 24
1716812617.558347, Epoch 3.0 ended. Steps: 36
1716812619.069886, Evaluate
1716812620.740835, Epoch 3.0. Saved. Steps: 36
1716812628.170076, Epoch 4.0 ended. Steps: 48
1716812629.672597, Evaluate
1716812631.365910, Epoch 4.0. Saved. Steps: 48
1716812638.769735, Epoch 5.0 ended. Steps: 60
1716812640.385872, Evaluate
1716812642.116639, Epoch 5.0. Saved. Steps: 60
1716812642.117528, End training
1716812643.551247, Evaluate
