1720478935.087011, start program
1720478946.158563, after load data
1720478951.971509, Start training
1720478960.136691, Epoch 1.0 ended. Steps: 12
1720478961.688705, Evaluate
1720478964.398965, Epoch 1.0. Saved. Steps: 12
1720478971.842754, Epoch 2.0 ended. Steps: 24
1720478973.355470, Evaluate
1720478976.052900, Epoch 2.0. Saved. Steps: 24
1720478983.524120, Epoch 3.0 ended. Steps: 36
1720478984.809825, Evaluate
1720478987.484618, Epoch 3.0. Saved. Steps: 36
1720478994.936394, Epoch 4.0 ended. Steps: 48
1720478996.246568, Evaluate
1720478998.917586, Epoch 4.0. Saved. Steps: 48
1720479006.377634, Epoch 5.0 ended. Steps: 60
1720479007.649799, Evaluate
1720479010.307889, Epoch 5.0. Saved. Steps: 60
1720479010.309086, End training
1720479011.834143, Evaluate
1720479011.834501, Exit
