1720479991.153016, start program
1720479997.380624, after load data
1720479999.421428, Start training
1720480007.550097, Epoch 2.0 ended. Steps: 24
1720480008.823634, Evaluate
1720480011.410346, Epoch 2.0. Saved. Steps: 24
1720480018.856232, Epoch 3.0 ended. Steps: 36
1720480020.490871, Evaluate
1720480023.069422, Epoch 3.0. Saved. Steps: 36
1720480030.513047, Epoch 4.0 ended. Steps: 48
1720480032.192916, Evaluate
1720480034.760823, Epoch 4.0. Saved. Steps: 48
1720480042.245788, Epoch 5.0 ended. Steps: 60
1720480043.517433, Evaluate
1720480046.079615, Epoch 5.0. Saved. Steps: 60
1720480046.080781, End training
1720480047.311795, Evaluate
1720480047.312126, Exit
