1720480821.299163, start program
1720480829.639267, after load data
1720480831.650522, Start training
1720480839.866679, Epoch 2.0 ended. Steps: 24
1720480841.554538, Evaluate
1720480844.144546, Epoch 2.0. Saved. Steps: 24
1720480851.584242, Epoch 3.0 ended. Steps: 36
1720480853.316721, Evaluate
1720480855.903592, Epoch 3.0. Saved. Steps: 36
1720480863.358438, Epoch 4.0 ended. Steps: 48
1720480865.105661, Evaluate
1720480867.975768, Epoch 4.0. Saved. Steps: 48
1720480875.456625, Epoch 5.0 ended. Steps: 60
1720480877.168400, Evaluate
1720480880.040494, Epoch 5.0. Saved. Steps: 60
1720480880.041662, End training
1720480881.492488, Evaluate
1720480881.492817, Exit
