1720920627.812179, start program
1720920634.984999, after load data
1720920641.296903, Start training
1720920649.466177, Epoch 2.0 ended. Steps: 24
1720920651.004124, Evaluate
1720920653.646657, Epoch 2.0. Saved. Steps: 24
1720920661.114546, Epoch 3.0 ended. Steps: 36
1720920662.526288, Evaluate
1720920665.158752, Epoch 3.0. Saved. Steps: 36
1720920672.623652, Epoch 4.0 ended. Steps: 48
1720920674.110762, Evaluate
1720920676.712445, Epoch 4.0. Saved. Steps: 48
1720920684.165476, Epoch 5.0 ended. Steps: 60
1720920685.669730, Evaluate
1720920688.287588, Epoch 5.0. Saved. Steps: 60
1720920688.288739, End training
1720920689.971912, Evaluate
1720920689.972238, Exit
