1720910951.034201, start program
1720910963.567420, after load data
1720910969.317645, Start training
1720910977.480114, Epoch 1.0 ended. Steps: 12
1720910978.714013, Evaluate
1720910981.441733, Epoch 1.0. Saved. Steps: 12
1720910988.881532, Epoch 2.0 ended. Steps: 24
1720910990.563845, Evaluate
1720910993.257365, Epoch 2.0. Saved. Steps: 24
1720911000.727136, Epoch 3.0 ended. Steps: 36
1720911002.242910, Evaluate
1720911004.925159, Epoch 3.0. Saved. Steps: 36
1720911012.352496, Epoch 4.0 ended. Steps: 48
1720911013.865947, Evaluate
1720911016.530787, Epoch 4.0. Saved. Steps: 48
1720911023.992123, Epoch 5.0 ended. Steps: 60
1720911025.426642, Evaluate
1720911028.094356, Epoch 5.0. Saved. Steps: 60
1720911028.095520, End training
1720911029.726251, Evaluate
1720911029.726587, Exit
