1720897301.636917, start program
1720897313.946229, after load data
1720897320.683722, Start training
1720897329.394907, Epoch 1.0 ended. Steps: 12
1720897331.092084, Evaluate
1720897333.799092, Epoch 1.0. Saved. Steps: 12
1720897341.546361, Epoch 2.0 ended. Steps: 24
1720897343.042652, Evaluate
1720897345.738620, Epoch 2.0. Saved. Steps: 24
1720897345.738718, Exit
