1716813904.332529, start program
1716813911.403486, after load data
1716813912.854978, Start training
1716813920.662509, Epoch 2.0 ended. Steps: 24
1716813922.227762, Evaluate
1716813923.862581, Epoch 2.0. Saved. Steps: 24
1716813931.283853, Epoch 3.0 ended. Steps: 36
1716813932.792121, Evaluate
1716813934.397580, Epoch 3.0. Saved. Steps: 36
1716813941.795615, Epoch 4.0 ended. Steps: 48
1716813943.508502, Evaluate
1716813945.135595, Epoch 4.0. Saved. Steps: 48
1716813952.567361, Epoch 5.0 ended. Steps: 60
1716813954.067089, Evaluate
1716813955.695693, Epoch 5.0. Saved. Steps: 60
1716813955.696547, End training
1716813956.965596, Evaluate
