1720455734.819157, start program
1720455748.947196, after load data
1720455754.829200, Start training
1720455763.155726, Epoch 1.0 ended. Steps: 12
1720455764.859338, Evaluate
1720455767.546646, Epoch 1.0. Saved. Steps: 12
1720455775.065686, Epoch 2.0 ended. Steps: 24
1720455776.518106, Evaluate
1720455779.199708, Epoch 2.0. Saved. Steps: 24
1720455786.724138, Epoch 3.0 ended. Steps: 36
1720455788.234771, Evaluate
1720455790.911966, Epoch 3.0. Saved. Steps: 36
1720455798.411530, Epoch 4.0 ended. Steps: 48
1720455799.929028, Evaluate
1720455802.628117, Epoch 4.0. Saved. Steps: 48
1720455810.169160, Epoch 5.0 ended. Steps: 60
1720455811.926734, Evaluate
1720455814.761458, Epoch 5.0. Saved. Steps: 60
1720455814.762700, End training
1720455816.214736, Evaluate
