1716813390.764498, start program
1716813403.623519, after load data
1716813407.337490, Start training
1716813415.211430, Epoch 1.0 ended. Steps: 12
1716813416.634363, Evaluate
1716813418.347099, Epoch 1.0. Saved. Steps: 12
1716813425.737738, Epoch 2.0 ended. Steps: 24
1716813426.994368, Evaluate
1716813428.685536, Epoch 2.0. Saved. Steps: 24
1716813436.087784, Epoch 3.0 ended. Steps: 36
1716813437.649308, Evaluate
1716813439.313111, Epoch 3.0. Saved. Steps: 36
1716813446.731634, Epoch 4.0 ended. Steps: 48
1716813447.972108, Evaluate
1716813449.669122, Epoch 4.0. Saved. Steps: 48
1716813457.094601, Epoch 5.0 ended. Steps: 60
1716813458.593328, Evaluate
1716813460.302225, Epoch 5.0. Saved. Steps: 60
1716813460.303097, End training
1716813461.759368, Evaluate
