1720478622.985322, start program
1720478633.974543, after load data
1720478639.760161, Start training
1720478647.977648, Epoch 1.0 ended. Steps: 12
1720478649.264264, Evaluate
1720478651.973888, Epoch 1.0. Saved. Steps: 12
1720478659.471840, Epoch 2.0 ended. Steps: 24
1720478660.785936, Evaluate
1720478663.491100, Epoch 2.0. Saved. Steps: 24
1720478670.951730, Epoch 3.0 ended. Steps: 36
1720478672.216005, Evaluate
1720478674.889381, Epoch 3.0. Saved. Steps: 36
1720478682.379448, Epoch 4.0 ended. Steps: 48
1720478683.758025, Evaluate
1720478686.426718, Epoch 4.0. Saved. Steps: 48
1720478693.911015, Epoch 5.0 ended. Steps: 60
1720478695.242967, Evaluate
1720478697.897814, Epoch 5.0. Saved. Steps: 60
1720478697.898954, End training
1720478699.094939, Evaluate
1720478699.095265, Exit
