1716812844.628640, start program
1716812857.529978, after load data
1716812861.286315, Start training
1716812869.295636, Epoch 1.0 ended. Steps: 12
1716812870.977667, Evaluate
1716812872.675968, Epoch 1.0. Saved. Steps: 12
1716812880.098821, Epoch 2.0 ended. Steps: 24
1716812881.753440, Evaluate
1716812883.480438, Epoch 2.0. Saved. Steps: 24
1716812890.905220, Epoch 3.0 ended. Steps: 36
1716812892.461872, Evaluate
1716812894.139938, Epoch 3.0. Saved. Steps: 36
1716812901.562135, Epoch 4.0 ended. Steps: 48
1716812903.004768, Evaluate
1716812904.693637, Epoch 4.0. Saved. Steps: 48
1716812912.167351, Epoch 5.0 ended. Steps: 60
1716812913.710548, Evaluate
1716812915.431655, Epoch 5.0. Saved. Steps: 60
1716812915.432514, End training
1716812916.678557, Evaluate
