1720356888.092388, start program
1720356899.663605, after load data
1720356903.352931, Start training
1720356911.300905, Epoch 1.0 ended. Steps: 12
1720356912.706674, Evaluate
1720356914.380980, Epoch 1.0. Saved. Steps: 12
1720356921.833897, Epoch 2.0 ended. Steps: 24
1720356923.451825, Evaluate
1720356925.130414, Epoch 2.0. Saved. Steps: 24
1720356932.509329, Epoch 3.0 ended. Steps: 36
1720356933.914513, Evaluate
1720356935.660470, Epoch 3.0. Saved. Steps: 36
1720356943.041626, Epoch 4.0 ended. Steps: 48
1720356944.365091, Evaluate
1720356946.058366, Epoch 4.0. Saved. Steps: 48
1720356953.486636, Epoch 5.0 ended. Steps: 60
1720356954.993798, Evaluate
1720356956.669156, Epoch 5.0. Saved. Steps: 60
1720356956.670010, End training
1720356958.090832, Evaluate
