1720917909.260030, start program
1720917922.169877, after load data
1720917927.925569, Start training
1720917936.077578, Epoch 1.0 ended. Steps: 12
1720917937.814223, Evaluate
1720917940.537769, Epoch 1.0. Saved. Steps: 12
1720917947.998931, Epoch 2.0 ended. Steps: 24
1720917947.999023, Exit
