1716814614.641871, start program
1716814621.797853, after load data
1716814623.232243, Start training
1716814631.055017, Epoch 2.0 ended. Steps: 24
1716814632.569416, Evaluate
1716814634.164927, Epoch 2.0. Saved. Steps: 24
1716814641.581446, Epoch 3.0 ended. Steps: 36
1716814643.302872, Evaluate
1716814644.924539, Epoch 3.0. Saved. Steps: 36
1716814652.369183, Epoch 4.0 ended. Steps: 48
1716814653.594059, Evaluate
1716814655.214877, Epoch 4.0. Saved. Steps: 48
1716814662.637788, Epoch 5.0 ended. Steps: 60
1716814664.032825, Evaluate
1716814666.153425, Epoch 5.0. Saved. Steps: 60
1716814666.154698, End training
1716814667.602098, Evaluate
