1720480961.030851, start program
1720480968.754414, after load data
1720480970.789445, Start training
1720480978.941418, Epoch 2.0 ended. Steps: 24
1720480980.753326, Evaluate
1720480983.346516, Epoch 2.0. Saved. Steps: 24
1720480990.792158, Epoch 3.0 ended. Steps: 36
1720480992.233948, Evaluate
1720480994.835633, Epoch 3.0. Saved. Steps: 36
1720481002.300061, Epoch 4.0 ended. Steps: 48
1720481003.959633, Evaluate
1720481007.122360, Epoch 4.0. Saved. Steps: 48
1720481014.600960, Epoch 5.0 ended. Steps: 60
1720481016.257557, Evaluate
1720481019.143827, Epoch 5.0. Saved. Steps: 60
1720481019.144980, End training
1720481020.828141, Evaluate
1720481020.828490, Exit
