1720916181.899416, start program
1720916190.121334, after load data
1720916196.488055, Start training
1720916204.599386, Epoch 3.0 ended. Steps: 36
1720916206.315958, Evaluate
1720916208.986212, Epoch 3.0. Saved. Steps: 36
1720916216.428423, Epoch 4.0 ended. Steps: 48
1720916217.975803, Evaluate
1720916220.633196, Epoch 4.0. Saved. Steps: 48
1720916228.106905, Epoch 5.0 ended. Steps: 60
1720916229.807181, Evaluate
1720916232.463280, Epoch 5.0. Saved. Steps: 60
1720916232.464454, End training
1720916233.930879, Evaluate
1720916233.931211, Exit
