1716813664.508860, start program
1716813671.271084, after load data
1716813675.460059, Start training
1716813683.294698, Epoch 2.0 ended. Steps: 24
1716813684.625974, Evaluate
1716813686.237128, Epoch 2.0. Saved. Steps: 24
1716813693.625303, Epoch 3.0 ended. Steps: 36
1716813695.251506, Evaluate
1716813696.894852, Epoch 3.0. Saved. Steps: 36
1716813704.330852, Epoch 4.0 ended. Steps: 48
1716813705.749387, Evaluate
1716813707.370672, Epoch 4.0. Saved. Steps: 48
1716813714.760315, Epoch 5.0 ended. Steps: 60
1716813716.001596, Evaluate
1716813717.669950, Epoch 5.0. Saved. Steps: 60
1716813717.670852, End training
1716813719.043196, Evaluate
