1720479090.196681, start program
1720479101.514848, after load data
1720479107.278098, Start training
1720479115.458322, Epoch 1.0 ended. Steps: 12
1720479116.903887, Evaluate
1720479119.610448, Epoch 1.0. Saved. Steps: 12
1720479127.100065, Epoch 2.0 ended. Steps: 24
1720479128.303895, Evaluate
1720479131.012236, Epoch 2.0. Saved. Steps: 24
1720479138.489353, Epoch 3.0 ended. Steps: 36
1720479139.952350, Evaluate
1720479142.638607, Epoch 3.0. Saved. Steps: 36
1720479150.124691, Epoch 4.0 ended. Steps: 48
1720479151.881270, Evaluate
1720479154.561717, Epoch 4.0. Saved. Steps: 48
1720479162.060516, Epoch 5.0 ended. Steps: 60
1720479163.302572, Evaluate
1720479165.977772, Epoch 5.0. Saved. Steps: 60
1720479165.978969, End training
1720479167.180825, Evaluate
1720479167.181152, Exit
