1720479402.533456, start program
1720479413.865666, after load data
1720479419.680185, Start training
1720479427.909681, Epoch 1.0 ended. Steps: 12
1720479429.242777, Evaluate
1720479431.948866, Epoch 1.0. Saved. Steps: 12
1720479439.407484, Epoch 2.0 ended. Steps: 24
1720479440.629756, Evaluate
1720479443.341989, Epoch 2.0. Saved. Steps: 24
1720479450.798621, Epoch 3.0 ended. Steps: 36
1720479452.277166, Evaluate
1720479454.972029, Epoch 3.0. Saved. Steps: 36
1720479462.457490, Epoch 4.0 ended. Steps: 48
1720479463.807382, Evaluate
1720479466.470923, Epoch 4.0. Saved. Steps: 48
1720479473.953184, Epoch 5.0 ended. Steps: 60
1720479475.237281, Evaluate
1720479477.906385, Epoch 5.0. Saved. Steps: 60
1720479477.907562, End training
1720479479.246835, Evaluate
1720479479.247165, Exit
