1720357808.960932, start program
1720357845.936849, start program
1720357858.114952, after load data
1720357861.835027, Start training
1720357869.749599, Epoch 1.0 ended. Steps: 12
1720357871.072354, Evaluate
1720357872.785308, Epoch 1.0. Saved. Steps: 12
1720357880.198005, Epoch 2.0 ended. Steps: 24
1720357881.840562, Evaluate
1720357883.521618, Epoch 2.0. Saved. Steps: 24
1720357890.954575, Epoch 3.0 ended. Steps: 36
1720357892.398937, Evaluate
1720357894.071747, Epoch 3.0. Saved. Steps: 36
1720357901.474319, Epoch 4.0 ended. Steps: 48
1720357902.989145, Evaluate
1720357904.680954, Epoch 4.0. Saved. Steps: 48
1720357912.081606, Epoch 5.0 ended. Steps: 60
1720357913.594905, Evaluate
1720357915.289014, Epoch 5.0. Saved. Steps: 60
1720357915.289862, End training
1720357916.543885, Evaluate
