1720910480.176751, start program
1720910492.960866, after load data
1720910498.695824, Start training
1720910506.873302, Epoch 1.0 ended. Steps: 12
1720910508.593230, Evaluate
1720910511.311719, Epoch 1.0. Saved. Steps: 12
1720910518.778082, Epoch 2.0 ended. Steps: 24
1720910520.440462, Evaluate
1720910523.147801, Epoch 2.0. Saved. Steps: 24
1720910530.559422, Epoch 3.0 ended. Steps: 36
1720910531.805599, Evaluate
1720910534.478957, Epoch 3.0. Saved. Steps: 36
1720910541.906012, Epoch 4.0 ended. Steps: 48
1720910543.655837, Evaluate
1720910546.340297, Epoch 4.0. Saved. Steps: 48
1720910553.786758, Epoch 5.0 ended. Steps: 60
1720910555.259357, Evaluate
1720910557.916785, Epoch 5.0. Saved. Steps: 60
1720910557.917950, End training
1720910559.680929, Evaluate
1720910559.681258, Exit
