1720352970.328933, start program
1720352982.888937, after load data
1720352986.544962, Start training
1720352994.477865, Epoch 1.0 ended. Steps: 12
1720352995.894144, Evaluate
1720352997.567588, Epoch 1.0. Saved. Steps: 12
1720353004.974215, Epoch 2.0 ended. Steps: 24
1720353006.389038, Evaluate
1720353008.096479, Epoch 2.0. Saved. Steps: 24
1720353015.521937, Epoch 3.0 ended. Steps: 36
1720353016.947238, Evaluate
1720353018.597965, Epoch 3.0. Saved. Steps: 36
1720353025.996847, Epoch 4.0 ended. Steps: 48
1720353027.159060, Evaluate
1720353028.864829, Epoch 4.0. Saved. Steps: 48
1720353036.281316, Epoch 5.0 ended. Steps: 60
1720353037.941058, Evaluate
1720353039.638959, Epoch 5.0. Saved. Steps: 60
1720353039.639836, End training
1720353041.187087, Evaluate
