1720480681.748026, start program
1720480689.652337, after load data
1720480691.660959, Start training
1720480699.752865, Epoch 2.0 ended. Steps: 24
1720480701.456928, Evaluate
1720480704.084626, Epoch 2.0. Saved. Steps: 24
1720480711.532906, Epoch 3.0 ended. Steps: 36
1720480713.212004, Evaluate
1720480715.830333, Epoch 3.0. Saved. Steps: 36
1720480723.285332, Epoch 4.0 ended. Steps: 48
1720480724.932168, Evaluate
1720480727.991845, Epoch 4.0. Saved. Steps: 48
1720480735.437936, Epoch 5.0 ended. Steps: 60
1720480737.087358, Evaluate
1720480740.138337, Epoch 5.0. Saved. Steps: 60
1720480740.139492, End training
1720480741.741040, Evaluate
1720480741.741369, Exit
