1720918637.880020, start program
1720918645.063654, after load data
1720918651.361650, Start training
1720918659.538528, Epoch 2.0 ended. Steps: 24
1720918661.179898, Evaluate
1720918663.802794, Epoch 2.0. Saved. Steps: 24
1720918671.288026, Epoch 3.0 ended. Steps: 36
1720918673.021605, Evaluate
1720918675.624945, Epoch 3.0. Saved. Steps: 36
1720918683.071448, Epoch 4.0 ended. Steps: 48
1720918684.378914, Evaluate
1720918686.979663, Epoch 4.0. Saved. Steps: 48
1720918694.458220, Epoch 5.0 ended. Steps: 60
1720918696.161197, Evaluate
1720918698.746722, Epoch 5.0. Saved. Steps: 60
1720918698.748075, End training
1720918700.554981, Evaluate
1720918700.555308, Exit
