1720456090.733394, start program
1720456104.936645, after load data
1720456110.880463, Start training
1720456119.229196, Epoch 1.0 ended. Steps: 12
1720456120.716739, Evaluate
1720456123.415616, Epoch 1.0. Saved. Steps: 12
1720456130.897228, Epoch 2.0 ended. Steps: 24
1720456132.393396, Evaluate
1720456135.072875, Epoch 2.0. Saved. Steps: 24
1720456142.594822, Epoch 3.0 ended. Steps: 36
1720456144.312759, Evaluate
1720456146.980330, Epoch 3.0. Saved. Steps: 36
1720456154.527383, Epoch 4.0 ended. Steps: 48
1720456156.225904, Evaluate
1720456158.944620, Epoch 4.0. Saved. Steps: 48
1720456166.522601, Epoch 5.0 ended. Steps: 60
1720456168.020916, Evaluate
1720456170.881832, Epoch 5.0. Saved. Steps: 60
1720456170.883067, End training
1720456172.602974, Evaluate
