1720479245.385757, start program
1720479258.298386, after load data
1720479264.097486, Start training
1720479272.321220, Epoch 1.0 ended. Steps: 12
1720479273.588573, Evaluate
1720479276.293720, Epoch 1.0. Saved. Steps: 12
1720479283.761003, Epoch 2.0 ended. Steps: 24
1720479285.464859, Evaluate
1720479288.151212, Epoch 2.0. Saved. Steps: 24
1720479295.617015, Epoch 3.0 ended. Steps: 36
1720479296.969876, Evaluate
1720479299.642606, Epoch 3.0. Saved. Steps: 36
1720479307.093313, Epoch 4.0 ended. Steps: 48
1720479308.469959, Evaluate
1720479311.136276, Epoch 4.0. Saved. Steps: 48
1720479318.603149, Epoch 5.0 ended. Steps: 60
1720479319.924157, Evaluate
1720479322.575622, Epoch 5.0. Saved. Steps: 60
1720479322.576784, End training
1720479324.044623, Evaluate
1720479324.044954, Exit
