1720356479.467921, start program
1720356492.001654, after load data
1720356495.732730, Start training
1720356503.682285, Epoch 1.0 ended. Steps: 12
1720356505.006444, Evaluate
1720356506.681840, Epoch 1.0. Saved. Steps: 12
1720356514.102864, Epoch 2.0 ended. Steps: 24
1720356515.540606, Evaluate
1720356517.255632, Epoch 2.0. Saved. Steps: 24
1720356524.669271, Epoch 3.0 ended. Steps: 36
1720356526.155768, Evaluate
1720356527.900723, Epoch 3.0. Saved. Steps: 36
1720356535.337218, Epoch 4.0 ended. Steps: 48
1720356536.737572, Evaluate
1720356538.431468, Epoch 4.0. Saved. Steps: 48
1720356545.850578, Epoch 5.0 ended. Steps: 60
1720356547.297472, Evaluate
1720356549.016424, Epoch 5.0. Saved. Steps: 60
1720356549.017279, End training
1720356550.405275, Evaluate
