1716814494.537279, start program
1716814501.785720, after load data
1716814503.259203, Start training
1716814511.009954, Epoch 2.0 ended. Steps: 24
1716814512.482866, Evaluate
1716814514.149699, Epoch 2.0. Saved. Steps: 24
1716814521.549433, Epoch 3.0 ended. Steps: 36
1716814523.021502, Evaluate
1716814524.672584, Epoch 3.0. Saved. Steps: 36
1716814532.018690, Epoch 4.0 ended. Steps: 48
1716814533.280989, Evaluate
1716814535.570968, Epoch 4.0. Saved. Steps: 48
1716814543.007519, Epoch 5.0 ended. Steps: 60
1716814544.589241, Evaluate
1716814547.008680, Epoch 5.0. Saved. Steps: 60
1716814547.009518, End training
1716814548.450491, Evaluate
