1720456211.094942, start program
1720456225.981184, after load data
1720456231.834036, Start training
1720456240.128417, Epoch 1.0 ended. Steps: 12
1720456241.808280, Evaluate
1720456244.502082, Epoch 1.0. Saved. Steps: 12
1720456251.951577, Epoch 2.0 ended. Steps: 24
1720456253.607265, Evaluate
1720456256.296364, Epoch 2.0. Saved. Steps: 24
1720456263.810219, Epoch 3.0 ended. Steps: 36
1720456265.475113, Evaluate
1720456268.134875, Epoch 3.0. Saved. Steps: 36
1720456275.649610, Epoch 4.0 ended. Steps: 48
1720456277.381897, Evaluate
1720456280.101254, Epoch 4.0. Saved. Steps: 48
1720456287.612381, Epoch 5.0 ended. Steps: 60
1720456289.449115, Evaluate
1720456292.329974, Epoch 5.0. Saved. Steps: 60
1720456292.331211, End training
1720456293.536298, Evaluate
