1720456333.264777, start program
1720456341.709131, after load data
1720456348.146492, Start training
1720456356.262386, Epoch 2.0 ended. Steps: 24
1720456357.801072, Evaluate
1720456360.414756, Epoch 2.0. Saved. Steps: 24
1720456367.895070, Epoch 3.0 ended. Steps: 36
1720456392.298842, Evaluate
1720456394.918450, Epoch 3.0. Saved. Steps: 36
1720456402.397527, Epoch 4.0 ended. Steps: 48
1720456403.620779, Evaluate
1720456406.286655, Epoch 4.0. Saved. Steps: 48
1720456413.777662, Epoch 5.0 ended. Steps: 60
1720456415.294262, Evaluate
1720456418.090623, Epoch 5.0. Saved. Steps: 60
1720456418.091861, End training
1720456419.566020, Evaluate
