1720456755.291441, start program
1720456762.321192, after load data
1720456764.297939, Start training
1720456772.470381, Epoch 2.0 ended. Steps: 24
1720456774.302837, Evaluate
1720456776.916079, Epoch 2.0. Saved. Steps: 24
1720456784.386167, Epoch 3.0 ended. Steps: 36
1720456786.050425, Evaluate
1720456788.672003, Epoch 3.0. Saved. Steps: 36
1720456796.190113, Epoch 4.0 ended. Steps: 48
1720456797.850101, Evaluate
1720456800.481890, Epoch 4.0. Saved. Steps: 48
1720456807.984775, Epoch 5.0 ended. Steps: 60
1720456809.257667, Evaluate
1720456812.081209, Epoch 5.0. Saved. Steps: 60
1720456812.082463, End training
1720456813.483507, Evaluate
