1720457391.927555, start program
1720457404.335238, after load data
1720457410.191886, Start training
1720457418.538232, Epoch 1.0 ended. Steps: 12
1720457419.982039, Evaluate
1720457422.693568, Epoch 1.0. Saved. Steps: 12
1720457430.239417, Epoch 2.0 ended. Steps: 24
1720457431.809664, Evaluate
1720457434.480079, Epoch 2.0. Saved. Steps: 24
1720457434.480171, Exit
