1716813254.943251, start program
1716813267.264176, after load data
1716813270.936465, Start training
1716813278.775983, Epoch 1.0 ended. Steps: 12
1716813279.993582, Evaluate
1716813281.687736, Epoch 1.0. Saved. Steps: 12
1716813289.078794, Epoch 2.0 ended. Steps: 24
1716813290.544935, Evaluate
1716813292.225280, Epoch 2.0. Saved. Steps: 24
1716813299.597180, Epoch 3.0 ended. Steps: 36
1716813301.225914, Evaluate
1716813302.895800, Epoch 3.0. Saved. Steps: 36
1716813310.313041, Epoch 4.0 ended. Steps: 48
1716813311.514746, Evaluate
1716813313.208076, Epoch 4.0. Saved. Steps: 48
1716813320.616309, Epoch 5.0 ended. Steps: 60
1716813322.161629, Evaluate
1716813323.904596, Epoch 5.0. Saved. Steps: 60
1716813323.905459, End training
1716813325.455273, Evaluate
