1720911265.294581, start program
1720911277.310298, after load data
1720911283.050386, Start training
1720911291.247306, Epoch 1.0 ended. Steps: 12
1720911292.990305, Evaluate
1720911295.701465, Epoch 1.0. Saved. Steps: 12
1720911303.144042, Epoch 2.0 ended. Steps: 24
1720911304.663982, Evaluate
1720911307.351627, Epoch 2.0. Saved. Steps: 24
1720911314.723738, Epoch 3.0 ended. Steps: 36
1720911315.998653, Evaluate
1720911318.669434, Epoch 3.0. Saved. Steps: 36
1720911326.129545, Epoch 4.0 ended. Steps: 48
1720911327.818408, Evaluate
1720911330.493637, Epoch 4.0. Saved. Steps: 48
1720911337.950700, Epoch 5.0 ended. Steps: 60
1720911339.181536, Evaluate
1720911341.838603, Epoch 5.0. Saved. Steps: 60
1720911341.839767, End training
1720911343.550318, Evaluate
1720911343.550641, Exit
