1720478154.753380, start program
1720478166.567366, after load data
1720478172.295069, Start training
1720478180.519679, Epoch 1.0 ended. Steps: 12
1720478182.029490, Evaluate
1720478184.734480, Epoch 1.0. Saved. Steps: 12
1720478192.245215, Epoch 2.0 ended. Steps: 24
1720478193.831779, Evaluate
1720478196.526219, Epoch 2.0. Saved. Steps: 24
1720478203.966668, Epoch 3.0 ended. Steps: 36
1720478205.256507, Evaluate
1720478207.924727, Epoch 3.0. Saved. Steps: 36
1720478215.407348, Epoch 4.0 ended. Steps: 48
1720478216.964808, Evaluate
1720478219.635580, Epoch 4.0. Saved. Steps: 48
1720478227.113338, Epoch 5.0 ended. Steps: 60
1720478228.623639, Evaluate
1720478231.269241, Epoch 5.0. Saved. Steps: 60
1720478231.270417, End training
1720478233.015923, Evaluate
1720478233.016250, Exit
