1720357147.312634, start program
1720357153.872873, after load data
1720357155.391480, Start training
1720357163.194708, Epoch 2.0 ended. Steps: 24
1720357164.648304, Evaluate
1720357166.300773, Epoch 2.0. Saved. Steps: 24
1720357173.699608, Epoch 3.0 ended. Steps: 36
1720357175.304581, Evaluate
1720357176.932114, Epoch 3.0. Saved. Steps: 36
1720357184.333178, Epoch 4.0 ended. Steps: 48
1720357185.826237, Evaluate
1720357187.471536, Epoch 4.0. Saved. Steps: 48
1720357194.888629, Epoch 5.0 ended. Steps: 60
1720357196.362315, Evaluate
1720357198.008583, Epoch 5.0. Saved. Steps: 60
1720357198.009425, End training
1720357199.550452, Evaluate
