date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2024-09-16T00:00:00,2024-09-16T00:00:00,4.297,485.234,3.5,2.745,8.09,6.76,2.413,0.273,0,21.036,43.106,16944.281,0.456,6.386,13.884,21.036,39.75945017182131,60.24054982817869
2024-09-16T01:00:00,2024-09-16T01:00:00,4.337,491.329,3.534,2.666,8.098,6.707,2.335,0.136,0,20.809,42.403,16836.352,0.479,5.975,13.457,20.810000000000002,39.27101876440891,60.72898123559109
2024-09-16T02:00:00,2024-09-16T02:00:00,4.411,494.916,3.523,2.597,8.295,6.706,2.331,0.044,0,20.898,42.859,17031.529,0.514,5.993,13.515,20.899,39.27180798512233,60.72819201487767
2024-09-16T03:00:00,2024-09-16T03:00:00,4.48,485.248,3.56,2.718,8.656,6.774,2.325,0.043,0,21.357,44.431,17467.585,0.695,6.747,14.64,21.358,40.6689260514473,59.33107394855269
2024-09-16T04:00:00,2024-09-16T04:00:00,4.541,478.415,3.764,2.744,8.745,7.111,2.314,0.034,0,21.967,44.697,17844.936,0.587,7.46,15.332,21.967999999999996,41.10455764075068,58.89544235924933
2024-09-16T05:00:00,2024-09-16T05:00:00,4.552,468.252,4.192,2.697,8.467,8.139,2.317,0.093,0,23.207,46.755,18301.999,0.551,8.079,15.879000000000001,23.208000000000002,40.624760150433644,59.375239849566356
2024-09-16T06:00:00,2024-09-16T06:00:00,4.516,444.981,5.035,2.999,8.171,9.6,2.529,1.729,0.023,27.064,52.366,19585.767,0.566,8.847,16.951,27.063999999999997,38.51187095308418,61.488129046915816
2024-09-16T07:00:00,2024-09-16T07:00:00,4.446,415.751,5.172,3.286,8.393,10.364,2.559,3.343,0.509,29.831,56.4,20278.098,1.139,9.564,18.944,29.831000000000003,38.83956945156329,61.16043054843669
2024-09-16T08:00:00,2024-09-16T08:00:00,4.359,401.846,5.117,3.079,8.704,10.506,2.505,2.679,2.624,29.511,60.574,20533.871,1.338,10.188,21.588,29.511,42.247402101802386,57.752597898197614
2024-09-16T09:00:00,2024-09-16T09:00:00,4.306,385.144,5.123,2.913,8.944,10.422,2.506,2.185,5.833,29.18,62.448,20765.542,1.931,9.753,24.736,29.18,45.87877438979153,54.12122561020848
2024-09-16T10:00:00,2024-09-16T10:00:00,4.288,368.012,5.099,2.909,8.898,10.164,2.519,1.733,9.058,28.414,64.061,20633.74,2.092,9.307,27.653999999999996,28.413,49.32313125367863,50.67686874632137
2024-09-16T11:00:00,2024-09-16T11:00:00,4.298,356.555,4.953,2.758,8.839,9.829,2.519,0.767,11.669,26.907,65.795,20319.668,2.113,9.244,30.082,26.907,52.78562529610977,47.21437470389022
2024-09-16T12:00:00,2024-09-16T12:00:00,4.341,348.852,4.812,2.803,8.887,9.608,2.517,0.286,13.209,26.11,66.393,20165.043,1.785,9.555,31.693,26.110000000000003,54.82933411760635,45.17066588239365
2024-09-16T13:00:00,2024-09-16T13:00:00,4.395,345.8,4.982,2.834,8.842,9.646,2.518,0.434,13.308,26.422,64.687,20276.193,1.49,10.186,32.212999999999994,26.422000000000004,54.93817685682612,45.06182314317388
2024-09-16T14:00:00,2024-09-16T14:00:00,4.433,350.096,5.266,2.657,8.838,9.614,2.344,0.301,12.08,26.363,63.964,20223.048,1.48,10.751,31.401000000000003,26.363,54.36084758673222,45.63915241326777
2024-09-16T15:00:00,2024-09-16T15:00:00,4.493,355.362,5.334,2.67,8.843,9.778,2.346,0.291,10.449,26.593,64.136,20351.926,1.784,11.283,30.679000000000002,26.592,53.56812348308918,46.431876516910826
2024-09-16T16:00:00,2024-09-16T16:00:00,4.567,367.038,5.513,2.94,8.826,9.697,2.387,0.41,7.802,26.834,61.954,20519.123,2.072,11.691,29.072000000000003,26.833000000000002,52.002504248278335,47.99749575172167
2024-09-16T17:00:00,2024-09-16T17:00:00,4.556,388.067,5.962,3.188,9.106,9.855,2.474,1.212,4.473,28.608,60.614,21380.868,2.315,11.956,26.488,28.609,48.075212806504894,51.92478719349511
2024-09-16T18:00:00,2024-09-16T18:00:00,4.523,404.818,6.162,3.041,9.416,10.233,2.557,2.486,1.575,30.854,59.948,22158.793,2.834,11.911,23.884,30.854,43.6333077569513,56.366692243048696
2024-09-16T19:00:00,2024-09-16T19:00:00,4.471,413.443,6.237,3.104,9.37,10.363,2.564,1.775,0.127,30.308,59.851,22233.037,3.446,12.319,23.467,30.308999999999997,43.638426063671524,56.36157393632847
2024-09-16T20:00:00,2024-09-16T20:00:00,4.405,406.094,6.177,2.825,8.987,10.148,2.553,0.862,0,28.727,58.954,21672.492,4.229,13.183,24.642,28.726999999999997,46.17287189192227,53.827128108077716
2024-09-16T21:00:00,2024-09-16T21:00:00,4.335,402.481,5.776,2.965,8.97,10.141,2.405,0.405,0,27.697,55.209,21077.72,4.002,13.371,24.673000000000002,27.697000000000003,47.11285086881802,52.88714913118198
2024-09-16T22:00:00,2024-09-16T22:00:00,4.29,403.655,5.484,2.968,8.935,9.896,2.363,0.224,0,26.903,52.502,20635.177,3.803,13.157,24.218,26.902,47.37480438184663,52.62519561815336
2024-09-16T23:00:00,2024-09-16T23:00:00,4.264,407.034,4.943,2.709,8.972,8.363,2.284,0.11,0,24.673,49.17,19511.655,3.503,12.787,23.263,24.671999999999997,48.53030144988005,51.46969855011994
2024-09-17T00:00:00,2024-09-17T00:00:00,4.284,409.259,4.407,2.743,8.988,7.919,2.252,0.13,0,23.696,46.041,18849.547,3.337,11.997,22.360999999999997,23.695999999999998,48.55070890418394,51.44929109581605
2024-09-17T01:00:00,2024-09-17T01:00:00,4.328,415.553,4.164,2.621,9.073,7.88,2.252,0.028,0,23.397,47.005,18721.125,3.009,11.696,21.654,23.397,48.0655257374975,51.9344742625025
2024-09-17T02:00:00,2024-09-17T02:00:00,4.405,419.348,4.01,2.568,9.125,7.824,2.252,0.047,0,23.258,47.298,18625.899,2.737,11.449,21.159,23.258,47.637165949974104,52.36283405002589
2024-09-17T03:00:00,2024-09-17T03:00:00,4.459,421.622,3.98,2.489,9.138,7.715,2.254,0.012,0,23.099,47.44,18576.909,2.804,11.21,20.962,23.099,47.57495290619823,52.42504709380178
2024-09-17T04:00:00,2024-09-17T04:00:00,4.446,426.638,4.302,2.511,9.177,8.023,2.274,0.028,0,23.805,47.71,19039.207,2.654,11.211,20.822000000000003,23.804,46.65889840003585,53.341101599964134
2024-09-17T05:00:00,2024-09-17T05:00:00,4.432,434.088,5.002,2.544,9.223,8.438,2.352,0.106,0,25.121,49.033,19959.142,2.522,11.36,20.858,25.121000000000006,45.36418799886904,54.63581200113096
2024-09-17T06:00:00,2024-09-17T06:00:00,4.427,427.912,5.675,2.946,9.273,9.181,2.41,0.807,0.025,27.346,55.2,20955.364,2.355,11.873,21.625999999999998,27.345999999999997,44.15992812219227,55.84007187780773
2024-09-17T07:00:00,2024-09-17T07:00:00,4.442,407.103,5.771,3.275,9.274,9.545,2.542,1.802,0.939,28.935,58.903,21367.58,2.6,12.295,23.551000000000002,28.933999999999997,44.87186815280557,55.128131847194425
2024-09-17T08:00:00,2024-09-17T08:00:00,4.375,394.003,5.771,3.009,9.266,9.661,2.813,1.789,4.319,29.302,61.77,21599.381,2.469,11.347,25.519,29.3,46.551378171801744,53.44862182819825
