date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2023-05-20T00:00:00,2023-05-20T00:00:00,115.001,217.484,32.855,67.842,108.682,130.601,0,54.792,19.468,260.386,346.398,1167.113,247.462965,68.294,303.541,815.0640000000001,346.3980000000001,70.17569236014609,29.82430763985391
2023-05-21T00:00:00,2023-05-21T00:00:00,113.209,245.4,49.655,64.911,117.666,128.679,0,55.773,10.855,296.955,362.628,1127.717,270.539291,62.699,226.653,764.427,362.62800000000004,67.82517268456286,32.174827315437135
2023-05-22T00:00:00,2023-05-22T00:00:00,112.875,294.571,48.253,68.725,178.428,191.151,0,55.812,25.831,313.643,499.475,1410.151,371.993619,64.286,192.207,751.736,499.475,60.08067384318072,39.919326156819274
2023-05-23T00:00:00,2023-05-23T00:00:00,108.806,279.829,48.454,68.491,185.299,182.751,0,55.77,12.458,176.053,484.732,1424.536,374.408823,90.472,402.668,846.49,484.732,63.587440712368036,36.41255928763197
2023-05-24T00:00:00,2023-05-24T00:00:00,110.553,356.022,43.8,72.985,211.076,238.441,0,56.635,17.2,223.464,567.152,1403.343,431.951052,60.089,139.93,607.021,567.152,51.69774811718545,48.302251882814545
2023-05-25T00:00:00,2023-05-25T00:00:00,110.914,302.691,41.872,70.658,178.061,198.229,0,64.223,13.319,327.086,495.705,1419.32,379.806162,67.06,167.657,743.3750000000001,495.70400000000006,59.99415695044464,40.00584304955536
2023-05-26T00:00:00,2023-05-26T00:00:00,112.941,246.701,41.619,72.594,117.286,180.096,0,68.149,21.013,363.934,428.163,1399.439,307.10771,52.612,209.242,811.323,428.16299999999995,65.45640692996938,34.543593070030646
2023-05-27T00:00:00,2023-05-27T00:00:00,114.938,256.769,36.421,73.566,98.053,162.926,0,71.521,20.033,383.852,388.952,1189.393,274.423228,6.314,105.602,684.2719999999999,388.954,63.75842553199419,36.24157446800581
2023-05-28T00:00:00,2023-05-28T00:00:00,112.475,247.612,48.436,68.524,89.7,124.279,0,69.038,17.036,368.502,348.489,1107.972,249.037206,22.762,111.832,684.0949999999999,348.489,66.25078443981313,33.749215560186876
2023-05-29T00:00:00,2023-05-29T00:00:00,111.803,214.758,38.058,65.995,86.781,124.559,0,68.03,8.839,364.887,326.267,1117.826,235.943847,63.646,193.047,799.3779999999999,326.267,71.0151068942695,28.984893105730492
2023-05-30T00:00:00,2023-05-30T00:00:00,112.645,256.173,39.978,70.613,111.13,202.647,0,63.614,24.123,350.74,441.491,1336.675,303.782775,35.372,156.699,726.069,441.49199999999996,62.186815078612604,37.8131849213874
2023-05-31T00:00:00,2023-05-31T00:00:00,111.764,240.211,33.838,72.22,118.903,197.057,0,61.214,16.637,386.088,427.648,1401.361,300.605479,53.039,185.572,808.683,427.649,65.40985754635487,34.59014245364514
2023-06-01T00:00:00,2023-06-01T00:00:00,110.477,248.19,50.95,52.779,109.156,196.847,0,65.735,16.066,343.743,438.755,1402.533,311.47767,74.6,232.14,813.739,438.75399999999996,64.96954473997062,35.0304552600294
2023-06-02T00:00:00,2023-06-02T00:00:00,111.387,248.396,29.019,53.155,111.232,165.675,0,65.523,18.056,342.426,389.505,1337.724,278.544115,46.309,187.137,740.414,389.50500000000005,65.52805997598057,34.47194002401942
2023-06-03T00:00:00,2023-06-03T00:00:00,110.143,230.19,25.559,50.787,106.407,131.249,0,58.069,15.984,391.159,337.268,1155.416,243.416617,7.111,181.417,740.617,337.26800000000003,68.71020563418175,31.289794365818246
2023-06-04T00:00:00,2023-06-04T00:00:00,110.451,243.099,27.627,50.217,102.435,127.428,0,54.584,9.965,382.956,322.039,1087.728,234.418449,9.527,110.778,663.9290000000001,322.039,67.33778378202943,32.66221621797056
2023-06-05T00:00:00,2023-06-05T00:00:00,110.303,288.692,37.893,50.77,129.365,216.197,0,54.534,22.314,349.647,460.303,1331.538,317.398629,3.874,115.575,630.1690000000001,460.30300000000005,57.788645650690704,42.21135434930929
2023-06-06T00:00:00,2023-06-06T00:00:00,110.064,335.296,54.182,53.135,153.959,237.276,0,57.172,19.577,284.575,522.165,1365.302,370.259435,21.409,96.318,565.501,522.166,51.992107878606234,48.00789212139378
2023-06-07T00:00:00,2023-06-07T00:00:00,110.028,366.643,67.325,51.793,190.34,235.87,0,55.411,18.407,301.945,567.354,1363.245,419.382936,24.305,72.16,560.231,567.3530000000001,49.68419204245537,50.315807957544635
2023-06-08T00:00:00,2023-06-08T00:00:00,109.663,302.835,34.635,50.743,143.82,190.346,0,54.771,14.616,306.544,438.189,1199.876,317.092933,38.218,103.67,608.838,438.188,58.14927231988509,41.85072768011492
2023-06-09T00:00:00,2023-06-09T00:00:00,109.938,267.131,33.19,50.156,148.481,168.355,0,55.652,14.644,357.608,420.322,1259.966,311.154195,47.321,186.999,752.022,420.32199999999995,64.14687156670739,35.85312843329261
2023-06-10T00:00:00,2023-06-10T00:00:00,109.052,210.276,27.366,49.692,101.17,145.331,0,55.994,17.351,343.577,347.211,1167.415,244.379973,77.977,250.267,830.565,347.212,70.51971638094479,29.48028361905522
2023-06-11T00:00:00,2023-06-11T00:00:00,108.119,207.917,25.837,48.76,105.849,137.036,0,56.745,9.126,373.182,334.592,1142.678,244.962259,93.587,238.443,862.091,334.59299999999996,72.03998716453133,27.960012835468678
2023-06-12T00:00:00,2023-06-12T00:00:00,108.083,269.627,41.491,48.75,175.381,163.091,0,57.461,19.19,381.608,456.613,1375.534,346.774576,70.197,230.157,838.7950000000001,456.61400000000003,64.7513642409463,35.248635759053705
2023-06-13T00:00:00,2023-06-13T00:00:00,108.305,269.962,37.754,48.238,186.386,167.148,0,57.873,14.59,386.322,463.751,1394.525,358.115962,77.616,250.293,870.774,463.751,65.24973305108558,34.7502669489144
2023-06-14T00:00:00,2023-06-14T00:00:00,107.993,317.998,42.967,49.338,211.258,185.07,0,57.398,15.629,343.802,512.322,1383.292,397.247565,41.88,195.537,738.5500000000001,512.322,59.042811734534,40.95718826546601
2023-06-15T00:00:00,2023-06-15T00:00:00,108.427,395.651,92.343,49.671,230.216,226.14,0,57.666,14.357,318.522,620.721,1387.753,481.37605,11.113,94.971,582.704,620.722,48.42042634943902,51.57957365056098
2023-06-16T00:00:00,2023-06-16T00:00:00,108.624,437.419,129.581,48.52,260.091,201.003,0,58.159,13.117,272.603,661.95,1360.976,533.651391,21.721,101.411,552.879,661.9509999999999,45.510812212408325,54.489187787591675
2023-06-17T00:00:00,2023-06-17T00:00:00,108.248,359.529,37.07,45.869,181.612,153.02,0,59.052,13.841,331.305,444.595,1174.02,347.282046,3.289,45.638,534.349,444.595,54.58422545109832,45.41577454890167
2023-06-18T00:00:00,2023-06-18T00:00:00,106.864,360.856,35.45,43.346,184.295,142.46,0,58.897,9.478,338.932,430.58,1125.381,343.177712,13.113,34.971,537.226,430.58000000000004,55.5096785926105,44.4903214073895
2023-06-19T00:00:00,2023-06-19T00:00:00,106.771,380.34,60.917,42.605,262.026,203.126,0,59.016,17.534,264.229,602.619,1413.791,479.490294,83.779,156.28,653.664,602.6189999999999,52.031588423945884,47.96841157605412
2023-06-20T00:00:00,2023-06-20T00:00:00,105.836,428.541,74.856,47.108,308.629,252.581,0,60.445,14.107,294.283,710.618,1436.607,567.268465,50.036,93.96,591.223,710.618,45.41437856082271,54.5856214391773
2023-06-21T00:00:00,2023-06-21T00:00:00,105.819,419.536,87.477,49.348,302.701,232.59,0,59.766,12.189,287.205,694.723,1442.789,560.963368,45.282,139.364,627.0179999999999,694.723,47.438794741178484,52.56120525882151
2023-06-22T00:00:00,2023-06-22T00:00:00,106.294,430.879,90.083,49.815,320.923,242.487,0,59.859,10.016,280.857,723.368,1427.981,588.099967,11.819,173.895,622.6800000000001,723.3679999999999,46.259865918600234,53.74013408139977
2023-06-23T00:00:00,2023-06-23T00:00:00,107.012,383.829,50.841,50.647,278.182,165.701,0,60.76,14.346,177.646,569.83,1359.785,470.90441,24.241,305.59,665.136,569.83,53.85864874012726,46.14135125987275
2023-06-24T00:00:00,2023-06-24T00:00:00,106.722,328.617,33.044,50.335,161.565,150.279,0,61.8,13.456,353.278,420.145,1180.132,323.868288,13.933,54.906,579.174,420.144,57.956926623957536,42.043073376042464
2023-06-25T00:00:00,2023-06-25T00:00:00,105.439,318.091,32.172,46.294,140.083,143.538,0,61.542,13.344,358.128,390.68,1122.49,295.625039,16.125,29.032,555.018,390.67900000000003,58.6887766377603,41.3112233622397
2023-06-26T00:00:00,2023-06-26T00:00:00,104.286,259.568,40.406,45.033,170.663,155.49,0,61.871,9.939,320.18,438.369,1404.709,342.488783,89.129,334.623,893.251,438.369,67.08002282933569,32.91997717066431
2023-06-27T00:00:00,2023-06-27T00:00:00,106.489,312.03,60.984,44.669,205.971,181.029,0,61.263,12.707,273.799,521.954,1426.165,410.34285,67.506,303.74,796.203,521.954,60.40274413442405,39.597255865575946
2023-06-28T00:00:00,2023-06-28T00:00:00,107.629,408.964,89.707,43.752,253.944,231.286,0,61.833,12.953,281.883,649.723,1400.282,512.917964,32.996,123.613,589.873,649.7229999999998,47.58590702131985,52.41409297868014
2023-06-29T00:00:00,2023-06-29T00:00:00,107.514,464.764,88.98,44.718,296.492,257.287,0,62.343,11.939,262.414,717.04,1417.07,572.080564,33.889,41.756,490.29099999999994,717.0409999999999,40.60945953557099,59.39054046442901
2023-06-30T00:00:00,2023-06-30T00:00:00,107.902,482.198,78.837,44.341,279.569,197.734,0,62.012,11.332,185.292,629.484,1361.456,514.574008,27.961,69.197,434.693,629.484,40.84781009174225,59.15218990825773
2023-07-01T00:00:00,2023-07-01T00:00:00,107.621,207.552,27.08,45.523,92.961,121.995,0,60.326,11.297,213.073,313.658,1195.975,232.535355,105.26,351.918,823.395,313.65900000000005,72.41476658100669,27.585233418993294
2023-07-02T00:00:00,2023-07-02T00:00:00,106.034,188.125,29.699,39.267,91.488,123.845,0,59.207,9.058,272.912,313.297,1136.193,232.325389,89.108,430.531,937.852,313.29699999999997,74.95925745055145,25.040742549448545
2023-07-03T00:00:00,2023-07-03T00:00:00,108.192,216.803,61.831,41.538,111.49,146.878,0,60.265,15.18,253.444,395.644,1370.117,295.230911,101.71,467.074,971.958,395.64399999999995,71.07023827107595,28.92976172892406
2023-07-04T00:00:00,2023-07-04T00:00:00,108.416,253.682,67.274,43.005,147.143,169.378,0,59.625,12.391,307.176,455.811,1374.031,349.139023,84.471,373.712,916.78,455.811,66.79192854972823,33.20807145027179
2023-07-05T00:00:00,2023-07-05T00:00:00,107.266,225.216,59.489,43.434,154.117,136.011,0,57.032,9.679,251.95,416.329,1377.359,328.10052,83.64,564.481,1050.771,416.3279999999999,71.6223649528764,28.377635047123604
2023-07-06T00:00:00,2023-07-06T00:00:00,109.837,343.848,65.413,46.216,218.169,191.692,0,56.871,11.044,330.958,543.189,1370.312,431.806814,49.625,162.854,699.49,543.189,56.28887266945043,43.71112733054955
2023-07-07T00:00:00,2023-07-07T00:00:00,108.91,359.386,45.569,44.909,218.736,180.358,0,57.329,12.595,389.591,514.588,1348.342,410.264595,12.282,63.346,619.038,514.587,54.60694674164736,45.39305325835263
2023-07-08T00:00:00,2023-07-08T00:00:00,106.65,283.941,25.23,40.974,163.743,132.238,0,57.988,8.739,356.516,387.938,1188.233,308.880732,63.939,144.498,712.577,387.938,64.7494127749281,35.2505872250719
2023-07-09T00:00:00,2023-07-09T00:00:00,105.012,308.722,27.376,40.16,168.678,146.147,0,59.573,9.541,342.747,411.316,1145.453,326.019222,48.162,115.542,651.623,411.315,61.30395187677926,38.69604812322073
2023-07-10T00:00:00,2023-07-10T00:00:00,105.937,373.463,49.41,41.383,224.138,229.388,0,59.701,17.102,279.216,579.74,1362.059,449.476057,16.601,152.499,595.636,579.739,50.67625225991704,49.32374774008296
2023-07-11T00:00:00,2023-07-11T00:00:00,104.699,336.01,37.542,41.422,218.004,217.131,0,59.517,12.227,352.854,544.422,1401.034,425.721197,63.073,137.688,699.736,544.421,56.241776560353706,43.75822343964628
2023-07-12T00:00:00,2023-07-12T00:00:00,103.647,288.472,46.768,42.873,183.751,192.629,0,62.283,11.258,269.221,496.69,1392.617,386.17278,57.142,356.188,829.0709999999999,496.689,62.535526792179574,37.46447320782042
2023-07-13T00:00:00,2023-07-13T00:00:00,106.737,313.566,33.626,48.258,193.771,211.908,0,63.676,13.127,282.889,516.109,1382.534,399.940098,70.703,229.809,738.396,516.108,58.85959709973025,41.14040290026975
2023-07-14T00:00:00,2023-07-14T00:00:00,107.031,354.615,35.604,48.268,188.823,215.052,0,61.214,12.269,315.095,512.961,1352.954,394.401829,20.075,86.479,576.948,512.962,52.935379985503396,47.06462001449662
2023-07-15T00:00:00,2023-07-15T00:00:00,103.041,221.789,31.009,41.801,114.811,119.176,0,63.173,12.008,289.85,340.177,1226.699,262.626699,80.429,346.784,861.905,340.17699999999996,71.7010154049391,28.2989845950609
2023-07-16T00:00:00,2023-07-16T00:00:00,102.575,225.913,29.518,38.418,118.615,129.273,0,63.013,9.624,294.508,350.043,1163.373,270.589365,84.127,342.072,861.6999999999999,350.04299999999995,71.11243885873489,28.8875611412651
2023-07-17T00:00:00,2023-07-17T00:00:00,104.9,270.398,56.704,43.091,149.96,170.208,0,63.256,12.922,298.329,453.05,1373.573,349.929461,82.786,308.139,837.245,453.05000000000007,64.88787447831697,35.112125521683026
2023-07-18T00:00:00,2023-07-18T00:00:00,107.628,366.569,65.495,43.469,203.896,216.181,0,63.13,14.236,318.878,562.937,1358.847,440.026004,40.288,104.067,614.33,562.938,52.18268057910349,47.81731942089652
2023-07-19T00:00:00,2023-07-19T00:00:00,106.724,400.288,72.011,47.4,216.284,249.243,0,61.066,11.526,263.209,610.13,1360.242,473.657036,12.006,106.631,535.9699999999999,610.13,46.7646802198761,53.2353197801239
2023-07-20T00:00:00,2023-07-20T00:00:00,107.108,354.101,59.976,47.525,197.897,227.323,0,63.392,12.462,289.08,561.05,1367.816,434.558058,58.349,136.262,638.324,561.0500000000001,53.221430512917564,46.778569487082436
2023-07-21T00:00:00,2023-07-21T00:00:00,108.116,416.449,57.442,45.457,203.063,249.837,0,63.802,13.281,209.183,587.426,1303.764,451.257753,21.605,74.8,459.161,587.425,43.87226658869887,56.127733411301115
2023-07-22T00:00:00,2023-07-22T00:00:00,107.411,281.991,35.863,42.412,124.152,127.299,0,64.997,12.115,276.481,364.425,1151.209,283.805588,42.303,187.875,656.482,364.426,64.30373745724395,35.69626254275606
2023-07-23T00:00:00,2023-07-23T00:00:00,106.306,220.883,36.142,37.676,100.159,117.76,0,65.863,6.641,219.053,326.564,1118.548,254.759125,97.145,385.318,845.4979999999999,326.56500000000005,72.13758987358186,27.86241012641812
2023-07-24T00:00:00,2023-07-24T00:00:00,107.634,292.127,48.521,38.104,142.827,171.16,0,66.993,15.346,194.585,444.846,1327.049,340.626881,50.122,326.982,717.427,444.84700000000004,61.72615063229496,38.27384936770503
2023-07-25T00:00:00,2023-07-25T00:00:00,107.645,332.048,46.503,47.537,155.309,196.42,0,65.562,12.475,192.076,476.269,1325.081,364.780336,75.431,184.901,607.5899999999999,476.269,56.05802968836352,43.94197031163648
2023-07-26T00:00:00,2023-07-26T00:00:00,107.65,298.676,53.783,52.656,138.715,164.57,0,66.31,9.09,239.984,432.467,1327.949,335.746625,65.082,224.328,689.7,432.46799999999996,61.46138546100048,38.5386145389995
2023-07-27T00:00:00,2023-07-27T00:00:00,108,323.167,41.613,48.63,153.851,148.635,0,66.648,11.542,135.194,422.289,1306.784,333.156068,31.219,290.704,613.747,422.28899999999993,59.239929886606255,40.760070113393745
2023-07-28T00:00:00,2023-07-28T00:00:00,108.168,343.979,37.285,46.169,166.986,178.991,0,63.911,15.564,188.163,462.737,1289.292,357.051831,4.474,221.045,568.019,462.737,55.10702823946695,44.892971760533044
2023-07-29T00:00:00,2023-07-29T00:00:00,107.921,284.478,34.086,46.83,116.186,130.081,0,60.714,13.992,213.036,355.059,1129.29,268.362327,41.414,192.182,601.383,355.05899999999997,62.877100754672014,37.12289924532799
2023-07-30T00:00:00,2023-07-30T00:00:00,106.662,239.32,37.861,44.406,106.292,110.976,0,64.082,6.123,238.589,325.334,1095.402,256.03287,71.768,304.156,765.5810000000001,325.334,70.17787820315974,29.82212179684026
2023-07-31T00:00:00,2023-07-31T00:00:00,106.994,216.54,35.829,42.742,96.74,120.075,0,65.492,14.685,172.774,332.821,1305.825,250.102196,50.335,466.767,839.612,332.821,71.61279151985657,28.387208480143432
2023-08-01T00:00:00,2023-08-01T00:00:00,105.995,219.008,51.598,53.69,97.982,131.356,0,59.755,13.59,182.62,354.28,1338.469,260.250332,56.324,451.267,849.896,354.28099999999995,70.57899295535456,29.42100704464543
2023-08-02T00:00:00,2023-08-02T00:00:00,106.504,223.284,48.135,59.295,92.382,139.217,0,61.292,15.928,152.404,356.954,1352.492,257.123773,63.763,424.899,806.865,356.95400000000006,69.32907952181569,30.67092047818433
2023-08-03T00:00:00,2023-08-03T00:00:00,106.166,176.088,48.815,57.383,80.797,129.65,0,61.619,9.859,223.191,330.74,1354.523,240.505139,54.254,610.51,1051.504,330.73999999999995,76.07224194859951,23.927758051400474
2023-08-04T00:00:00,2023-08-04T00:00:00,107.352,307.582,55.765,62.524,116.048,173.212,0,59.092,22.112,204.374,426.228,1301.667,306.176279,54.301,138.307,566.858,426.229,57.080396782960605,42.919603217039395
2023-08-05T00:00:00,2023-08-05T00:00:00,107.68,318.649,35.628,63.278,101.708,158.227,0,58.844,13.548,208.251,367.955,1138.629,265.187822,16.405,72.806,468.42,367.955,56.0059781796443,43.9940218203557
2023-08-06T00:00:00,2023-08-06T00:00:00,107.036,274.082,32.237,61.996,94.62,107.821,0,64.184,14.382,153.698,313.244,1087.848,236.1297,26.156,224.957,573.8430000000001,313.24399999999997,64.6884691129506,35.31153088704941
2023-08-07T00:00:00,2023-08-07T00:00:00,104.12,205.887,56.492,60.181,110.431,131.752,0,62.551,15.981,178.3,377.208,1339.875,283.833141,56.343,617.712,1016.656,377.207,72.93801471163235,27.06198528836766
2023-08-08T00:00:00,2023-08-08T00:00:00,103.898,213.934,61.063,57.504,115.464,147.755,0,61.673,14.135,241.777,400.091,1396.877,300.49879,73.006,536.973,1013.1579999999999,400.09,71.69003600217371,28.309963997826287
2023-08-09T00:00:00,2023-08-09T00:00:00,106.593,284.477,56.748,60.936,129.866,195.485,0,57.53,14.719,211.445,454.349,1359.243,331.508856,80.606,239.712,699.2919999999999,454.348,60.61613674976596,39.38386325023405
2023-08-10T00:00:00,2023-08-10T00:00:00,108.199,333.411,53.277,64.031,151.539,209.627,0,61.409,15.028,322.387,490.881,1343.6,365.775836,34.49,59.285,588.3919999999999,490.88,54.51748956704149,45.48251043295852
2023-08-11T00:00:00,2023-08-11T00:00:00,107.784,339.857,59.877,59.321,156.514,182.33,0,60.584,16.261,334.109,475.566,1319.734,360.843411,28.064,50.814,580.092,475.56600000000003,54.95075109552526,45.04924890447475
2023-08-12T00:00:00,2023-08-12T00:00:00,107.388,307.772,33.912,53.766,130.933,118.931,0,57.074,11.051,200.392,351.901,1159.896,271.603141,46.18,144.125,551.851,351.901,61.062216183200704,38.9377838167993
2023-08-13T00:00:00,2023-08-13T00:00:00,106.825,287.516,37.366,50.413,106.131,128.081,0,57.489,9.452,250.574,338.52,1118.157,253.614122,61.003,92.326,561.141,338.51899999999995,62.37256296823245,37.627437031767556
2023-08-14T00:00:00,2023-08-14T00:00:00,106.009,363.642,68.031,54.031,161.415,186.241,0,57.912,18.003,280.41,491.603,1323.022,370.943803,27.43,53.062,520.942,491.602,51.448825927564634,48.55117407243537
2023-08-15T00:00:00,2023-08-15T00:00:00,104.49,353.373,55.694,54.559,169.793,194.356,0,61.833,14.736,244.914,496.412,1364.356,379.902669,57.479,106.358,567.8,496.41200000000003,53.35403096375534,46.64596903624466
2023-08-16T00:00:00,2023-08-16T00:00:00,105.646,395.289,65.516,58.68,186.057,218.963,0,67.201,12.911,258.773,550.648,1366.504,425.832871,20.376,61.613,505.088,550.6479999999999,47.84226359620209,52.15773640379792
2023-08-17T00:00:00,2023-08-17T00:00:00,106.373,384.308,68.186,59.258,191.53,176.044,0,70.547,15.131,213.53,521.438,1359.987,414.458179,39.183,135.233,553.577,521.438,51.494816351399756,48.50518364860026
2023-08-18T00:00:00,2023-08-18T00:00:00,105.928,349.329,55.214,58.523,189.945,186.984,0,61.314,15.791,308.518,509.247,1348.729,395.859859,61.853,81.145,615.9669999999999,509.24800000000005,54.742160387126006,45.25783961287399
2023-08-19T00:00:00,2023-08-19T00:00:00,105.857,288.131,37.551,54.416,128.961,139.558,0,60.367,13.738,268.523,380.176,1200.96,288.744728,77.446,128.194,634.436,380.175,62.52997454196731,37.47002545803268
2023-08-20T00:00:00,2023-08-20T00:00:00,105.73,336.331,45.172,52.35,136.374,146.136,0,61.159,11.84,302.894,400.681,1127.023,308.068673,16.419,47.637,525.03,400.681,56.71640501193137,43.28359498806863
2023-08-21T00:00:00,2023-08-21T00:00:00,105.989,438.464,98.774,50.17,246.719,223.569,0,62.999,19.155,300.756,651.215,1368.513,516.257905,11.718,34.122,502.755,651.216,43.56738600883384,56.43261399116616
2023-08-22T00:00:00,2023-08-22T00:00:00,105.655,465.963,126.857,52.334,285.167,247,0,63.755,16.402,281.474,739.181,1419.201,595.471668,16.257,49.265,504.98499999999996,739.181,40.58823340293819,59.41176659706181
2023-08-23T00:00:00,2023-08-23T00:00:00,106.091,461.165,146.362,54.02,274.782,247.857,0,63.466,18.496,304.362,750.965,1403.33,600.955838,16.163,37.107,517.743,750.963,40.80874528850656,59.191254711493436
2023-08-24T00:00:00,2023-08-24T00:00:00,106.674,477.501,159.512,53.608,282.326,250.366,0,62.616,16.982,252.194,771.801,1400.764,620.779247,18.084,62.097,492.657,771.802,38.96188014004408,61.03811985995592
2023-08-25T00:00:00,2023-08-25T00:00:00,106.889,460.951,108.432,54.098,277.62,239.061,0,63.847,15.48,160.39,704.44,1373.857,568.513389,14.645,162.577,498.59899999999993,704.44,41.44495731227333,58.55504268772667
2023-08-26T00:00:00,2023-08-26T00:00:00,106.995,392.997,47.342,52.598,228.6,150.17,0,65.347,7.942,209.366,499.401,1192.981,417.624185,23.743,178.551,571.253,499.40099999999995,53.355519149977496,46.644480850022504
2023-08-27T00:00:00,2023-08-27T00:00:00,107.031,448.451,37.519,57.35,212.66,136.475,0,66.342,6.26,119.976,459.255,1105.235,385.739074,23.63,106.542,414.529,459.256,47.44061754321716,52.55938245678284
2023-08-28T00:00:00,2023-08-28T00:00:00,107.665,481.087,100.998,54.143,274.554,223.448,0,65.765,12.603,134.6,677.369,1331.808,551.970151,30.938,118.995,446.341,677.3679999999999,39.72033684877491,60.279663151225094
2023-08-29T00:00:00,2023-08-29T00:00:00,107.842,549.535,127.162,45.301,305.681,252.073,0,63.492,16.013,119.272,764.42,1380.004,620.324271,7.754,48.689,328.85800000000006,764.4209999999999,30.079970437555286,69.92002956244473
2023-08-30T00:00:00,2023-08-30T00:00:00,107.502,476.983,106.766,53.772,293.347,212.43,0,61.554,12.559,186.932,686.656,1373.627,564.997998,27.485,103.137,478.82800000000003,686.656,41.08404748585138,58.91595251414863
2023-08-31T00:00:00,2023-08-31T00:00:00,107.052,368.047,65.478,59.67,249.389,188.428,0,61.045,10.696,210.785,575.036,1360.167,468.6431,38.367,273.632,689.5060000000001,575.0360000000001,54.526144643673355,45.47385535632664
2023-09-01T00:00:00,2023-09-01T00:00:00,111.066,418.37,62.376,58.666,249.729,198.335,0,56.073,16.607,182.572,583.12,1340.848,465.922309,24.341,134.098,510.743,583.12,46.6916789396844,53.3083210603156
2023-09-02T00:00:00,2023-09-02T00:00:00,110.728,387.886,48.372,57.66,185.484,164.73,0,55.121,12.359,259.795,466.066,1165.836,364.981489,12.526,30.032,470.741,466.066,50.249517776874,49.750482223126
2023-09-03T00:00:00,2023-09-03T00:00:00,110.374,352.94,31.811,54.397,162.11,143.332,0,58.28,8.283,239.024,403.815,1093.585,318.924351,32.303,69.767,505.86499999999995,403.81600000000003,55.609054162942826,44.39094583705717
2023-09-04T00:00:00,2023-09-04T00:00:00,109.697,352.986,56.807,50.813,188.167,182.1,0,58.513,15.956,311.913,501.543,1309.053,389.515942,13.132,104.77,590.325,501.54299999999995,54.06560133642528,45.93439866357472
2023-09-05T00:00:00,2023-09-05T00:00:00,109.556,354.614,56.96,51.027,214.491,196.218,0,59.224,14.949,306.386,541.842,1360.045,426.414609,10.686,164.813,642.4680000000001,541.842,54.248296476429324,45.75170352357068
2023-09-06T00:00:00,2023-09-06T00:00:00,108.581,382.526,70.016,51.814,238.131,209.111,0,57.103,17.344,308.485,591.704,1375.935,466.636956,28.113,106.959,603.952,591.705,50.512145205522984,49.48785479447701
2023-09-07T00:00:00,2023-09-07T00:00:00,108.212,327.168,64.898,49.617,217.734,189.916,0,59.805,11.976,314.824,544.33,1395.353,432.974888,67.463,223.736,763.852,544.329,58.39039093214164,41.609609067858344
2023-09-08T00:00:00,2023-09-08T00:00:00,108.319,376.142,80.872,49.249,226.119,212.117,0,64.209,18.348,308.882,601.666,1370.586,473.587197,32.19,133.196,631.836,601.665,51.222982389150886,48.777017610849114
2023-09-09T00:00:00,2023-09-09T00:00:00,108.174,422.869,64.815,48.45,232.789,173.083,0,65.85,12.538,299.592,549.075,1197.764,448.002499,5.358,41.318,502.892,549.075,47.80492163727569,52.1950783627243
2023-09-10T00:00:00,2023-09-10T00:00:00,108.635,427.406,64.152,46.757,209.68,158.898,0,65.524,10.683,284.995,508.938,1134.5,414.031742,5.678,12.912,458.977,508.937,47.419192200960005,52.580807799039995
2023-09-11T00:00:00,2023-09-11T00:00:00,108.762,434.889,106.253,47.497,248.484,221.732,0,67.214,20.227,285.797,663.909,1400.321,528.186738,40.922,37.636,520.614,663.91,43.95132559576675,56.04867440423327
2023-09-12T00:00:00,2023-09-12T00:00:00,109.759,482.443,151.298,48.042,284.751,232.399,0,66.468,16.266,231.476,751.182,1437.63,609.863858,39.224,49.247,477.748,751.1819999999999,38.87511900596454,61.12488099403546
2023-09-13T00:00:00,2023-09-13T00:00:00,108.635,457.996,130.407,50.053,292.22,205.954,0,66.104,10.733,128.855,705.418,1431.171,584.937329,78.053,183.073,548.669,705.4180000000001,43.75047345200134,56.24952654799868
2023-09-14T00:00:00,2023-09-14T00:00:00,106.412,499.076,144.714,50.058,301.839,227.365,0,68.832,17.531,237.804,760.281,1401.215,623.351804,21.18,40.263,455.717,760.281,37.47678861313916,62.52321138686082
2023-09-15T00:00:00,2023-09-15T00:00:00,107.347,419.42,79.757,47.432,275.625,191.143,0,69.212,15.894,283.624,631.631,1362.038,520.487899,28.065,127.047,593.515,631.631,48.444430296470784,51.555569703529216
2023-09-16T00:00:00,2023-09-16T00:00:00,106.969,378.762,55.936,42.368,193.833,135.565,0,62.869,15.646,272.963,463.849,1158.991,376.571184,13.109,105.328,540.737,463.849,53.82685006559916,46.17314993440084
2023-09-17T00:00:00,2023-09-17T00:00:00,106.923,360.615,46.449,41.669,166.553,128.744,0,64.076,10.986,239.041,416.808,1106.281,335.24686,34.723,104.133,526.489,416.808,55.813704485437775,44.18629551456222
2023-09-18T00:00:00,2023-09-18T00:00:00,106.448,307.372,71.532,41.244,175.03,145.951,0,70.792,16.101,130.657,479.405,1387.608,379.741679,74.781,408.521,761.6510000000001,479.40600000000006,61.371153782622386,38.62884621737761
2023-09-19T00:00:00,2023-09-19T00:00:00,107.832,245.952,67.32,44.793,157.328,133.242,0,65.062,18.392,207.094,441.345,1420.798,346.376592,52.632,565.828,978.179,441.344,68.90899266866406,31.091007331335952
