1720479714.595849, start program
1720479720.335190, after load data
1720479726.699055, Start training
1720479734.811009, Epoch 2.0 ended. Steps: 24
1720479736.125211, Evaluate
1720479738.714735, Epoch 2.0. Saved. Steps: 24
1720479746.163475, Epoch 3.0 ended. Steps: 36
1720479747.646122, Evaluate
1720479750.224416, Epoch 3.0. Saved. Steps: 36
1720479757.695806, Epoch 4.0 ended. Steps: 48
1720479759.196004, Evaluate
1720479761.759778, Epoch 4.0. Saved. Steps: 48
1720479769.223665, Epoch 5.0 ended. Steps: 60
1720479770.516260, Evaluate
1720479773.080825, Epoch 5.0. Saved. Steps: 60
1720479773.081985, End training
1720479774.558383, Evaluate
1720479774.558726, Exit
