1720478777.615917, start program
1720478790.448018, after load data
1720478796.201477, Start training
1720478804.363719, Epoch 1.0 ended. Steps: 12
1720478805.663096, Evaluate
1720478808.375420, Epoch 1.0. Saved. Steps: 12
1720478815.862103, Epoch 2.0 ended. Steps: 24
1720478817.415087, Evaluate
1720478820.105556, Epoch 2.0. Saved. Steps: 24
1720478827.565428, Epoch 3.0 ended. Steps: 36
1720478829.051165, Evaluate
1720478831.729248, Epoch 3.0. Saved. Steps: 36
1720478839.204197, Epoch 4.0 ended. Steps: 48
1720478840.877075, Evaluate
1720478843.548323, Epoch 4.0. Saved. Steps: 48
1720478851.026652, Epoch 5.0 ended. Steps: 60
1720478852.520331, Evaluate
1720478855.166867, Epoch 5.0. Saved. Steps: 60
1720478855.168047, End training
1720478856.583719, Evaluate
1720478856.584046, Exit
