1720357383.662298, start program
1720357389.747644, after load data
1720357391.186347, Start training
1720357398.995276, Epoch 2.0 ended. Steps: 24
1720357400.455689, Evaluate
1720357402.123386, Epoch 2.0. Saved. Steps: 24
1720357409.549013, Epoch 3.0 ended. Steps: 36
1720357411.169621, Evaluate
1720357412.857367, Epoch 3.0. Saved. Steps: 36
1720357420.257091, Epoch 4.0 ended. Steps: 48
1720357421.541082, Evaluate
1720357423.224203, Epoch 4.0. Saved. Steps: 48
1720357430.612618, Epoch 5.0 ended. Steps: 60
1720357432.115449, Evaluate
1720357433.790723, Epoch 5.0. Saved. Steps: 60
1720357433.791571, End training
1720357435.286091, Evaluate
