1720351572.541945, start program
1720351583.802325, after load data
1720351587.461815, Start training
1720351595.384418, Epoch 1.0 ended. Steps: 12
1720351596.674980, Evaluate
1720351598.333714, Epoch 1.0. Saved. Steps: 12
1720351605.740221, Epoch 2.0 ended. Steps: 24
1720351607.167892, Evaluate
1720351608.870207, Epoch 2.0. Saved. Steps: 24
1720351616.276884, Epoch 3.0 ended. Steps: 36
1720351617.747037, Evaluate
1720351619.412867, Epoch 3.0. Saved. Steps: 36
1720351626.827618, Epoch 4.0 ended. Steps: 48
1720351628.480507, Evaluate
1720351630.221433, Epoch 4.0. Saved. Steps: 48
1720351637.619182, Epoch 5.0 ended. Steps: 60
1720351639.086065, Evaluate
1720351640.768084, Epoch 5.0. Saved. Steps: 60
1720351640.768936, End training
1720351642.116596, Evaluate
