1716812434.691949, start program
1716812447.249079, after load data
1716812451.000535, Start training
1716812458.906010, Epoch 1.0 ended. Steps: 12
1716812460.332983, Evaluate
1716812462.055120, Epoch 1.0. Saved. Steps: 12
1716812469.458429, Epoch 2.0 ended. Steps: 24
1716812471.179151, Evaluate
1716812472.898069, Epoch 2.0. Saved. Steps: 24
1716812480.267946, Epoch 3.0 ended. Steps: 36
1716812481.930804, Evaluate
1716812483.611780, Epoch 3.0. Saved. Steps: 36
1716812491.046400, Epoch 4.0 ended. Steps: 48
1716812492.647548, Evaluate
1716812494.345619, Epoch 4.0. Saved. Steps: 48
1716812501.753510, Epoch 5.0 ended. Steps: 60
1716812503.461975, Evaluate
1716812505.178220, Epoch 5.0. Saved. Steps: 60
1716812505.179052, End training
1716812506.722886, Evaluate
