1720350893.228000, start program
1720350905.454650, after load data
1720350909.065691, Start training
1720350916.989639, Epoch 1.0 ended. Steps: 12
1720350918.386528, Evaluate
1720350920.044251, Epoch 1.0. Saved. Steps: 12
1720350927.423646, Epoch 2.0 ended. Steps: 24
1720350928.875516, Evaluate
1720350930.575620, Epoch 2.0. Saved. Steps: 24
1720350937.958753, Epoch 3.0 ended. Steps: 36
1720350939.446260, Evaluate
1720350941.115424, Epoch 3.0. Saved. Steps: 36
1720350948.502621, Epoch 4.0 ended. Steps: 48
1720350949.955529, Evaluate
1720350951.664323, Epoch 4.0. Saved. Steps: 48
1720350959.073649, Epoch 5.0 ended. Steps: 60
1720350960.317483, Evaluate
1720350962.003752, Epoch 5.0. Saved. Steps: 60
1720350962.004613, End training
1720350963.455484, Evaluate
