1720910795.462724, start program
1720910806.663330, after load data
1720910812.407198, Start training
1720910820.612084, Epoch 1.0 ended. Steps: 12
1720910822.136588, Evaluate
1720910824.859284, Epoch 1.0. Saved. Steps: 12
1720910832.285334, Epoch 2.0 ended. Steps: 24
1720910833.782232, Evaluate
1720910836.497660, Epoch 2.0. Saved. Steps: 24
1720910843.909656, Epoch 3.0 ended. Steps: 36
1720910845.592185, Evaluate
1720910848.276778, Epoch 3.0. Saved. Steps: 36
1720910855.715435, Epoch 4.0 ended. Steps: 48
1720910856.997522, Evaluate
1720910859.665345, Epoch 4.0. Saved. Steps: 48
1720910867.104014, Epoch 5.0 ended. Steps: 60
1720910868.622577, Evaluate
1720910871.297138, Epoch 5.0. Saved. Steps: 60
1720910871.298286, End training
1720910872.804591, Evaluate
1720910872.804929, Exit
