1720919638.449261, start program
1720919645.873710, after load data
1720919652.201189, Start training
1720919660.345966, Epoch 2.0 ended. Steps: 24
1720919661.975098, Evaluate
1720919664.552775, Epoch 2.0. Saved. Steps: 24
1720919672.021900, Epoch 3.0 ended. Steps: 36
1720919673.451666, Evaluate
1720919676.010999, Epoch 3.0. Saved. Steps: 36
1720919683.457088, Epoch 4.0 ended. Steps: 48
1720919685.231129, Evaluate
1720919687.772156, Epoch 4.0. Saved. Steps: 48
1720919695.221366, Epoch 5.0 ended. Steps: 60
1720919696.715586, Evaluate
1720919699.269652, Epoch 5.0. Saved. Steps: 60
1720919699.270818, End training
1720919700.741033, Evaluate
1720919700.741358, Exit
