1716814733.762020, start program
1716814739.570763, after load data
1716814741.091013, Start training
1716814748.918248, Epoch 2.0 ended. Steps: 24
1716814750.676156, Evaluate
1716814752.344708, Epoch 2.0. Saved. Steps: 24
1716814759.758976, Epoch 3.0 ended. Steps: 36
1716814761.444546, Evaluate
1716814763.120390, Epoch 3.0. Saved. Steps: 36
1716814770.538108, Epoch 4.0 ended. Steps: 48
1716814771.798850, Evaluate
1716814773.454914, Epoch 4.0. Saved. Steps: 48
1716814780.912410, Epoch 5.0 ended. Steps: 60
1716814782.233987, Evaluate
1716814784.132139, Epoch 5.0. Saved. Steps: 60
1716814784.133063, End training
1716814785.398208, Evaluate
