1720480264.797883, start program
1720480273.135132, after load data
1720480275.139546, Start training
1720480283.269004, Epoch 2.0 ended. Steps: 24
1720480284.890776, Evaluate
1720480287.507977, Epoch 2.0. Saved. Steps: 24
1720480294.974229, Epoch 3.0 ended. Steps: 36
1720480296.474369, Evaluate
1720480299.083628, Epoch 3.0. Saved. Steps: 36
1720480306.570798, Epoch 4.0 ended. Steps: 48
1720480308.195654, Evaluate
1720480310.793818, Epoch 4.0. Saved. Steps: 48
1720480318.240323, Epoch 5.0 ended. Steps: 60
1720480319.881856, Evaluate
1720480322.475884, Epoch 5.0. Saved. Steps: 60
1720480322.477047, End training
1720480324.297155, Evaluate
1720480324.297498, Exit
