1720910637.973020, start program
1720910651.034171, after load data
1720910656.767799, Start training
1720910664.864269, Epoch 1.0 ended. Steps: 12
1720910666.388973, Evaluate
1720910669.107523, Epoch 1.0. Saved. Steps: 12
1720910676.533841, Epoch 2.0 ended. Steps: 24
1720910678.083635, Evaluate
1720910680.789412, Epoch 2.0. Saved. Steps: 24
1720910688.234622, Epoch 3.0 ended. Steps: 36
1720910689.517738, Evaluate
1720910692.191473, Epoch 3.0. Saved. Steps: 36
1720910699.631802, Epoch 4.0 ended. Steps: 48
1720910701.149268, Evaluate
1720910703.828500, Epoch 4.0. Saved. Steps: 48
1720910711.283494, Epoch 5.0 ended. Steps: 60
1720910712.982637, Evaluate
1720910715.646888, Epoch 5.0. Saved. Steps: 60
1720910715.648037, End training
1720910717.083039, Evaluate
1720910717.083370, Exit
