1720911892.343816, start program
1720911905.057678, after load data
1720911910.874124, Start training
1720911919.039114, Epoch 1.0 ended. Steps: 12
1720911920.480364, Evaluate
1720911923.199924, Epoch 1.0. Saved. Steps: 12
1720911930.651131, Epoch 2.0 ended. Steps: 24
1720911932.149009, Evaluate
1720911934.842852, Epoch 2.0. Saved. Steps: 24
1720911942.275203, Epoch 3.0 ended. Steps: 36
1720911943.906281, Evaluate
1720911946.592644, Epoch 3.0. Saved. Steps: 36
1720911954.043713, Epoch 4.0 ended. Steps: 48
1720911955.771693, Evaluate
1720911958.434994, Epoch 4.0. Saved. Steps: 48
1720911965.886738, Epoch 5.0 ended. Steps: 60
1720911967.577525, Evaluate
1720911970.250313, Epoch 5.0. Saved. Steps: 60
1720911970.251471, End training
1720911971.465663, Evaluate
1720911971.466005, Exit
