1716812981.998375, start program
1716812994.675520, after load data
1716812998.408613, Start training
1716813006.295803, Epoch 1.0 ended. Steps: 12
1716813007.760503, Evaluate
1716813009.450456, Epoch 1.0. Saved. Steps: 12
1716813016.858877, Epoch 2.0 ended. Steps: 24
1716813018.007483, Evaluate
1716813019.700611, Epoch 2.0. Saved. Steps: 24
1716813027.109671, Epoch 3.0 ended. Steps: 36
1716813028.491741, Evaluate
1716813030.178689, Epoch 3.0. Saved. Steps: 36
1716813037.633106, Epoch 4.0 ended. Steps: 48
1716813039.295143, Evaluate
1716813040.996219, Epoch 4.0. Saved. Steps: 48
1716813048.416965, Epoch 5.0 ended. Steps: 60
1716813049.975242, Evaluate
1716813051.676414, Epoch 5.0. Saved. Steps: 60
1716813051.677266, End training
1716813053.198349, Evaluate
