1716812708.929627, start program
1716812720.829717, after load data
1716812724.562447, Start training
1716812732.459796, Epoch 1.0 ended. Steps: 12
1716812733.963294, Evaluate
1716812735.661712, Epoch 1.0. Saved. Steps: 12
1716812743.039652, Epoch 2.0 ended. Steps: 24
1716812744.283638, Evaluate
1716812746.005531, Epoch 2.0. Saved. Steps: 24
1716812753.422661, Epoch 3.0 ended. Steps: 36
1716812755.099034, Evaluate
1716812756.790967, Epoch 3.0. Saved. Steps: 36
1716812764.237991, Epoch 4.0 ended. Steps: 48
1716812765.624553, Evaluate
1716812767.307853, Epoch 4.0. Saved. Steps: 48
1716812774.719711, Epoch 5.0 ended. Steps: 60
1716812776.250442, Evaluate
1716812777.970152, Epoch 5.0. Saved. Steps: 60
1716812777.971050, End training
1716812779.311320, Evaluate
